file,Y_train,baseline_affinity,optimized_affinity,delta_affinity,pred_aff_mean,pred_aff_std,molecular_weight_mean,molecular_weight_std,logP_mean,logP_std,HIA_Hou_mean,HIA_Hou_std,hERG_mean,hERG_std,QED_mean,QED_std,Lipinski_mean,Lipinski_std
4096.csv,5.202556646948722,5.214141869544983,7.0010847568511965,1.7869428873062134,4.773068283125758,1.3009789736924253,454.9391375000003,47.86533711204629,3.0933465312500013,1.0511584881370053,0.9906248351000249,0.02199933278430783,0.7991322836629114,0.1439851882610736,0.5782719395400757,0.11851378011292737,3.653125,0.43962646131847044
2048_2.csv,5.202556646948722,5.1580885887146,7.033890724182129,1.8758021354675294,5.645233178883791,1.6454589613376016,465.85325000000023,38.53678611069524,3.6287198437500017,1.0952297414726555,0.9973930458351971,0.004722566783600231,0.8028729705628939,0.1413295679552528,0.5980796075319563,0.11450557294431277,3.675,0.49769841955796645
1024_2.csv,5.202556646948722,5.367178893089294,7.544561529159546,2.1773826360702513,6.716032412275672,1.3784023551394806,429.82770312500014,44.83810821882842,3.462327968750002,1.2033705078171049,0.9917679865658282,0.018346035775539882,0.7755545278836508,0.14889833686609807,0.5790961188350285,0.14715144584917636,3.6875,0.4464537547699087
